"Product Group","Status","Compliance","Channel Polarity","Silicon Family","Package Name","Type","Gate Level","Wide SOA Mosfets","Configuration","OPN in older Technology","V(BR)DSS Min (V)","RDS(on) Max @ VGS = 10 V  (mΩ)","VGS Max (V)","Vgs(th) Max (V)","ID Max (A)","PD Max (W)","RDS(on) Max @ VGS = 2.5 V  (mΩ)","RDS(on) Max @ VGS = 4.5 V  (mΩ)","Qg Typ @ VGS = 4.5 V (nC)","Qg Typ @ VGS = 10 V (nC)","Ciss Typ (pF)","Qgd Typ @ VGS = 4.5 V (nC)","Qrr Typ (nC)","Coss Typ (pF)","Crss Typ (pF)","Package Type","MSL Type","MSL Temp (°C)","Reference Price",
"FQA24N60","Active"," Pb   ","N-Channel, ","PowerTrench® T1, ","TO-3PN, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","600, ","240, ","±30, ","5, ","23.5, ","310, ","-, ","-, ","-, ","110, ","4200, ","53, ","6200, ","550, ","56, ","TO-3P-3L ","NA ","0 ","4.6363 ",
"FQA8N100C","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-3PN, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","1000, ","1450, ","±30, ","5, ","8, ","225, ","-, ","-, ","-, ","53, ","2475, ","23, ","5200, ","195, ","16, ","TO-3P-3L ","NA ","0 ","2.8467 ",
"FQAF11N90C","Active"," Pb   ","N-Channel, ","PowerTrench® T1, ","TO-3PF, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","900, ","1100, ","±30, ","5, ","7, ","120, ","-, ","-, ","-, ","60, ","2530, ","25, ","17000, ","215, ","23, ","TO-3PF-3L ","NA ","0 ","2.4291 ",
"FQB4N80TM","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","D2PAK, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","800, ","3600, ","±30, ","5, ","3.9, ","130, ","-, ","-, ","-, ","19, ","680, ","9.1, ","3650, ","75, ","8.6, ","D2PAK-3 / TO-263-2 ","1 ","245 ","1.0312 ",
"FQB5N90TM","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","D2PAK, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","900, ","2300, ","±30, ","5, ","5.4, ","158, ","-, ","-, ","-, ","31, ","1200, ","15, ","5260, ","110, ","13, ","D2PAK-3 / TO-263-2 ","1 ","245 ","1.5334 ",
"FQB8N90CTM","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","D2PAK, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","900, ","1900, ","5, ","5, ","6.3, ","171, ","-, ","-, ","-, ","35, ","1600, ","14, ","5800, ","130, ","12, ","D2PAK-3 / TO-263-2 ","1 ","245 ","1.2626 ",
"FQD1N80TM","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","DPAK, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","800, ","20000, ","±30, ","5, ","1, ","45, ","-, ","-, ","-, ","5.5, ","150, ","3.3, ","600, ","20, ","2.7, ","DPAK-3 / TO-252-3 ","1 ","260 ","0.42 ",
"FQD2N100TM","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","DPAK, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","1000, ","9000, ","±30, ","5, ","1.6, ","50, ","-, ","-, ","-, ","12, ","400, ","6.5, ","2300, ","40, ","5, ","DPAK-3 / TO-252-3 ","1 ","260 ","0.6587 ",
"FQD2N60CTM","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","DPAK, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","600, ","4700, ","±30, ","4, ","1.9, ","44, ","-, ","-, ","-, ","8.5, ","180, ","4.1, ","1000, ","20, ","4.3, ","DPAK-3 / TO-252-3 ","1 ","260 ","0.3109 ",
"FQD2N90TM","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","DPAK, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","900, ","7200, ","±30, ","5, ","1.7, ","50, ","-, ","-, ","-, ","12, ","390, ","6.1, ","1600, ","45, ","5.5, ","DPAK-3 / TO-252-3 ","1 ","260 ","0.6189 ",
"FQD2P40TM","Active"," Pb   ","P-Channel, ","PowerTrench® T1, ","DPAK, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","-400, ","6500, ","±30, ","-5, ","-1.56, ","38, ","-, ","-, ","-, ","10, ","270, ","5.5, ","850, ","45, ","6.5, ","DPAK-3 / TO-252-3 ","1 ","260 ","0.3955 ",
"FQD3P50TM","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","DPAK, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","-500, ","4900, ","±30, ","-5, ","-2.1, ","50, ","-, ","-, ","-, ","18, ","510, ","9.2, ","1500, ","70, ","9.5, ","DPAK-3 / TO-252-3 ","1 ","260 ","0.5887 ",
"FQD5N60CTM","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","DPAK, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","600, ","2500, ","±30, ","4, ","2.8, ","49, ","-, ","-, ","-, ","15, ","515, ","6.6, ","2200, ","55, ","6.5, ","DPAK-3 / TO-252-3 ","1 ","260 ","0.5079 ",
