"Product Group","Status","Compliance","Channel Polarity","Silicon Family","Package Name","Type","Gate Level","Wide SOA Mosfets","Configuration","OPN in older Technology","V(BR)DSS Min (V)","RDS(on) Max @ VGS = 10 V  (mΩ)","Vgs (V)","Vgs(th) Max (V)","ID Max (A)","PD Max (W)","RDS(on) Max @ VGS = 2.5 V  (mΩ)","RDS(on) Max @ VGS = 4.5 V  (mΩ)","Qg Typ @ VGS = 4.5 V (nC)","Qg Typ @ VGS = 10 V (nC)","Ciss Typ (pF)","Qgd Typ @ VGS = 4.5 V (nC)","Qrr Typ (nC)","Coss Typ (pF)","Crss Typ (pF)","Package Type","MSL Type","MSL Temp (°C)","Reference Price",
"FDD3672","Active","H Pb   ","N-Channel","PowerTrench® T1","DPAK","Low-Medium Voltage","Standard","0","Single","0","100","26","±20","4","44","135","-","-","-","3","1710","5.6","80","247","62","DPAK-3 / TO-252-3 ","1 ","260 ","0.7278 ",
"FDD3682","Active, Not Rec","H Pb   ","N-Channel","PowerTrench® T1","DPAK","Low-Medium Voltage","Logic","0","Single","0","100","0.06","±20","20","5.5","95","-","60","-","18.5","1250","4.6","92","190","45","DPAK-3 / TO-252-3 ","1 ","260 ","0.4433 ",
"FDD3690","Active"," Pb   ","N-Channel","PowerTrench® T1","DPAK","Low-Medium Voltage","Standard","0","Single","0","100","36","±20","4","22","60","-","-","-","28","1514","5.4","-","82","44","DPAK-3 / TO-252-3 ","1 ","260 ","0.8694 ",
"FDD390N15A","Active","H Pb   ","N-Channel","PowerTrench® T1","DPAK","Low-Medium Voltage","Standard","0","Single","0","150","40","±20","4","26","63","-","-","-","14.3","965","3.5","131","96","5.8","DPAK-3 / TO-252-3 ","1 ","260 ","0.4464 ",
"FDD390N15ALZ","Active","H Pb   ","N-Channel","PowerTrench® T1","DPAK","Low-Medium Voltage","Logic","0","Single","0","150","42","±20","2.8","26","63","-","64","-","8.1","1323","2.3","169","93","4","DPAK-3 / TO-252-3 ","1 ","260 ","0.505 ",
"FDD4141","Active","H Pb   ","P-Channel","PowerTrench® T1","DPAK","Low-Medium Voltage","Logic","0","Single","0","-40","12.3","±20","-3","-50","69","-","18","-","19","2058","8","26","360","210","DPAK-3 / TO-252-3 ","1 ","260 ","0.3583 ",
"FDD4685","Active","H Pb   ","P-Channel","PowerTrench® T1","DPAK","Low-Medium Voltage","Logic","0","Single","0","-40","27","±20","-3","-32","69","-","35","-","19","1790","6.1","31","260","140","DPAK-3 / TO-252-3 ","1 ","260 ","0.5727 ",
"FDD5353","Active","H Pb   ","N-Channel","PowerTrench® T1","DPAK","Low-Medium Voltage","Logic","0","Single","0","60","12.3","±20","3","50","69","-","15.4","-","23","2420","9","21","215","120","DPAK-3 / TO-252-3 ","1 ","260 ","0.6259 ",
"FDD5680","Active"," Pb   ","N-Channel","PowerTrench® T1","DPAK","Low-Medium Voltage","Standard","0","Single","0","60","21","±20","4","38","60","-","-","-","33","1835","7.5","-","210","90","DPAK-3 / TO-252-3 ","1 ","260 ","0.5313 ",
"FDD6637","Active","H Pb   ","P-Channel","PowerTrench® T1","DPAK","Low-Medium Voltage","Logic","0","Single","0","-35","11.6","25","-3","-55","57","-","18","16","25","2370","-","-","-","-","DPAK-3 / TO-252-3 ","1 ","260 ","0.6281 ",
"FDD770N15A","Active","H Pb   ","N-Channel","PowerTrench® T1","DPAK","Low-Medium Voltage","Standard","0","Single","0","150","77","±20","4","18","56.8","-","-","-","8.4","575","1.8","109","64","3.9","DPAK-3 / TO-252-3 ","1 ","260 ","0.3809 ",
"FDD7N20TM","Active","H Pb   ","N-Channel","PowerTrench® T1","DPAK","Low-Medium Voltage","Standard","0","Single","0","200","690","±30","5","5","43","-","-","-","5","185","2.4","400","45","5","DPAK-3 / TO-252-3 ","1 ","260 ","0.2872 ",
"FDD7N25LZTM","Active","H Pb   ","N-Channel","PowerTrench® T1","DPAK","Low-Medium Voltage","Logic","0","Single","0","250","550","±30","2.5","6.2","56","-","690","-","12","480","4","600","65","8","DPAK-3 / TO-252-3 ","1 ","260 ","0.3153 ",
"FDD8444","Active","H Pb   ","N-Channel","PowerTrench® T1","DPAK","Low-Medium Voltage","Standard","0","Single","0","40","5.2","±20","4","50","153","-","-","-","11","6195","20","45","585","332","DPAK-3 / TO-252-3 ","1 ","260 ","0.8466 ",
"FDD8445","Active","H Pb   ","N-Channel","PowerTrench® T1","DPAK","Low-Medium Voltage","Standard","0","Single","0","40","8.7","±20","4","50","79","-","-","-","5.8","3040","10.5","38","295","178","DPAK-3 / TO-252-3 ","1 ","260 ","0.5256 ",
"FDD8447L","Active","H Pb   ","N-Channel","PowerTrench® T1","DPAK","Low-Medium Voltage","Logic","0","Single","0","40","8.5","±20","3","50","44","-","11","-","20","1970","7","11","250","150","DPAK-3 / TO-252-3 ","1 ","260 ","0.3928 ",
"FDD850N10L","Active","H Pb   ","N-Channel","PowerTrench® T1","DPAK","Low-Medium Voltage","Logic","0","Single","0","100","61","±20","2.5","15.7","50","-","66","-","12.3","1100","5.7","50","80","42","DPAK-3 / TO-252-3 ","1 ","260 ","0.3887 ",
"FDD86102","Active","H Pb   ","N-Channel","PowerTrench® T1","DPAK","Low-Medium Voltage","Standard","0","Single","0","100","24","±20","4","36","62","-","-","-","7.6","780","3.7","43","180","15","DPAK-3 / TO-252-3 ","1 ","260 ","0.6456 ",
"FDD86102LZ","Active","H Pb   ","N-Channel","PowerTrench® T1","DPAK","Low-Medium Voltage","Logic","0","Single","0","100","22.5","±20","3","35","54","-","31","-","8.7","1157","2.4","43","181","7.7","DPAK-3 / TO-252-3 ","1 ","260 ","0.5965 ",
"FDD86110","Active","H Pb   ","N-Channel","PowerTrench® T1","DPAK","Low-Medium Voltage","Standard","0","Single","0","100","10.2","±20","4","50","127","-","-","-","25","1702","5.2","60","379","17","DPAK-3 / TO-252-3 ","1 ","260 ","1.0243 ",
"FDD86113LZ","Active","H Pb   ","N-Channel","PowerTrench® T1","DPAK","Low-Medium Voltage","Logic","0","Single","0","100","104","±20","3","5.5","29","-","156","-","1.9","213","0.7","20","55","2.4","DPAK-3 / TO-252-3 ","1 ","260 ","0.4255 ",
"FDD86250","Active","H Pb   ","N-Channel","PowerTrench® T1","DPAK","Low-Medium Voltage","Standard","0","Single","0","150","22","±20","4","51","132","-","-","-","12.8","1585","4.7","104","167","7","DPAK-3 / TO-252-3 ","1 ","260 ","0.8645 ",
"FDD86250-F085","Active","H Pb A P ","N-Channel","PowerTrench® T1","DPAK","Low-Medium Voltage","Standard","0","Single","0","150","19.4","±20","4","50","160","~NA~","~NA~","~NA~","28","1900","~NA~","237","169","10","DPAK-3 / TO-252-3 ","1 ","260 ","0.8358 ",
"FDD86252","Active","H Pb   ","N-Channel","PowerTrench® T1","DPAK","Low-Medium Voltage","Standard","0","Single","0","150","52","±20","4","27","89","-","-","-","6.3","741","2.6","72","78","4.2","DPAK-3 / TO-252-3 ","1 ","260 ","0.5166 ",
"FDD86326","Active","H Pb   ","N-Channel","PowerTrench® T1","DPAK","Low-Medium Voltage","Standard","0","Single","0","80","23","±20","4","37","62","-","-","-","7.6","780","3.7","43","180","15","DPAK-3 / TO-252-3 ","1 ","260 ","0.8002 ",
"FDD86367","Active","H Pb   ","N-Channel","PowerTrench® T6","DPAK","Low-Medium Voltage","Standard","0","Single","0","80","4.2","±20","4","100","227","-","-","-","68","4840","14","66","814","31","DPAK-3 / TO-252-3 ","1 ","260 ","0.9594 ",
"FDD86367-F085","Active","H Pb A P ","N-Channel","PowerTrench® T6","DPAK","Low-Medium Voltage","Standard","0","Single","0","80","4.2","±20","4","100","227","~NA~","~NA~","~NA~","68","4840","14","66","814","31","DPAK-3 / TO-252-3 ","1 ","260 ","0.7577 ",
"FDD86369","Active","H Pb   ","N-Channel","PowerTrench® T6","DPAK","Low-Medium Voltage","Standard","0","Single","0","80","7.9","±20","4","90","150","-","-","-","36","2530","8.5","40","430","16","DPAK-3 / TO-252-3 ","1 ","260 ","0.716 ",
"FDD86369-F085","Active","H Pb A P ","N-Channel","PowerTrench® T6","DPAK","Low-Medium Voltage","Standard","0","Single","0","80","7.9","±20","4","90","150","~NA~","~NA~","~NA~","36","2530","8.5","40","430","16","DPAK-3 / TO-252-3 ","1 ","260 ","0.5111 ",
"FDD86380-F085","Active","H Pb A P ","N-Channel","PowerTrench® T6","DPAK","Low-Medium Voltage","Standard","0","Single","0","80","13.5","±20","4","50","75","~NA~","~NA~","~NA~","20","1440","4","24","311","15","DPAK-3 / TO-252-3 ","1 ","260 ","0.0 ",
"FDD86381-F085","Active","H Pb A P ","N-Channel","PowerTrench® T6","DPAK","Low-Medium Voltage","Standard","0","Single","0","80","21","±20","4","25","48.4","~NA~","~NA~","~NA~","14","866","~NA~","19","176","7","DPAK-3 / TO-252-3 ","1 ","260 ","0.3942 ",
"FDD86540","Active","H Pb   ","N-Channel","PowerTrench® T6","DPAK","Low-Medium Voltage","Standard","0","Single","0","60","4.1","±20","4","136","127","-","-","-","54","4767","12","43","1409","48","DPAK-3 / TO-252-3 ","1 ","260 ","0.9246 ",
"FDD86567-F085","Active","H Pb A P ","N-Channel","PowerTrench® T6","DPAK","Low-Medium Voltage","Standard","0","Single","0","60","3.2","±20","4","100","227","-","-","-","63","4950","10","76","1300","45","DPAK-3 / TO-252-3 ","1 ","260 ","0.8959 ",
"FDD9409-F085","Active, Not Rec","H Pb A P ","N-Channel","PowerTrench® T1","DPAK","Low-Medium Voltage","Standard","0","Single","0","40","3.2","±20","4","90","150","-","-","-","42","3130","7.7","42","756","48","DPAK-3 / TO-252-3 ","1 ","260 ","0.6693 ",
"FDD9509L-F085","Active","H Pb A P ","P-Channel","PowerTrench® T1","DPAK","Low-Medium Voltage","Logic","0","Single","0","-40","7.5","± 16","-3","-90","150","~NA~","15","23","50","3350","6","43","1250","42","DPAK-3 / TO-252-3 ","1 ","260 ","0.0 ",
"FDI045N10A-F102","Active","H Pb   ","N-Channel","PowerTrench® T1","D2PAK","Low-Medium Voltage","Standard","0","Single","0","100","4.5","±20","4","164","263","-","-","-","57","3960","13","120","925","34","I2PAK-3 / D2PAK-3 STRAIGHT LEAD ","NA ","0 ","1.8239 ",
"FDI150N10","Active","H Pb   ","N-Channel","PowerTrench® T1","D2PAK","Low-Medium Voltage","Standard","0","Single","0","100","16","±20","4.5","57","110","-","-","-","53","3580","15","70","340","140","I2PAK-3 / D2PAK-3 STRAIGHT LEAD ","NA ","0 ","1.0968 ",
"FDM3622","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 33 (u8FL)","Low-Medium Voltage","Standard","0","Single","0","100","60","±20","4","4.4","2.1","-","-","10","13","820","3.4","108","125","35","WDFN-8 ","1 ","260 ","0.5528 ",
"FDMA037N08LC","Active","H Pb   ","N-Channel","PowerTrench® T8","Power 22","Low-Medium Voltage","Logic","0","Single","0","80","36.5","20","2.5","4","0.9","-","56.9","3.2","6.5","425","0.9","26","110","6","WDFN-6 ","1 ","260 ","0.5848 ",
"FDMA1023PZ","Active","H Pb   ","P-Channel","PowerTrench® T1","Power 22","Low-Medium Voltage","Logic","0","Dual","0","-20","-","8","-1","-3.7","1.5","Q1=Q2=95","Q1=Q2=72","3.4","8.6","490","-","-","-","-","WDFN-6 ","1 ","260 ","0.2746 ",
"FDMA1024NZ","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 22","Low-Medium Voltage","Logic","0","Dual","0","20","-","8","1","5","1.4","Q1=Q2=66","Q1=Q2=54","4","5.2","375","-","-","-","-","WDFN-6 ","1 ","260 ","0.4503 ",
"FDMA1028NZ","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 22","Low-Medium Voltage","Logic","0","Dual","0","20","-","12","1.5","3.7","1.4","Q1=Q2=86","Q1=Q2=68","-","4","340","-","-","-","-","WDFN-6 ","1 ","260 ","0.3164 ",
"FDMA1029PZ","Active","H Pb   ","P-Channel","PowerTrench® T1","Power 22","Low-Medium Voltage","Logic","0","Dual","0","-20","-","12","-1.5","-3.1","1.4","Q1=Q2=141","Q1=Q2=95","-","7","540","2.4","-","-","-","WDFN-6 ","1 ","260 ","0.2562 ",
"FDMA1032CZ","Active","H Pb   ","Complementary","PowerTrench® T1","Power 22","Low-Medium Voltage","Logic","0","Dual","0","±20","-","12","±1.5","N:3.7, P: -3.1","1.4","N: 86, P: 141","N: 68, P: 95","2.4","7","540","-","-","-","-","WDFN-6 ","1 ","260 ","0.3436 ",
"FDMA1430JP","Consult Sales Office","H Pb   ","P-Channel","PowerTrench® T1","Power 22","Low-Medium Voltage","Logic","0","with BJT","0","-30","-","8","-1","-2.9","1.5","130","90","7.9","7.2","438","-","-","-","-","WDFN-6 ","1 ","260 ","0.0 ",
"FDMA2002NZ","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 22","Low-Medium Voltage","Logic","0","Dual","0","30","-","12","1.5","2.9","1.5","Q1=Q2=163","Q1=Q2=123","4.1","2.4","190","-","-","-","-","WDFN-6 ","1 ","260 ","0.2309 ",
"FDMA291P","Active","H Pb   ","P-Channel","PowerTrench® T1","Power 22","Low-Medium Voltage","Logic","0","Single","0","-20","-","8","-1","-6.6","2.4","58","42","10","10","1000","-","-","-","-","WDFN-6 ","1 ","260 ","0.2108 ",
"FDMA3023PZ","Active","H Pb   ","P-Channel","PowerTrench® T1","Power 22","Low-Medium Voltage","Logic","0","Dual","0","-30","-","8","-1","-2.9","1.4","Q1=Q2=130","Q1=Q2=90","3.7","7.9","400","-","-","-","-","WDFN-6 ","1 ","260 ","0.2591 ",
"FDMA410NZ","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 22","Low-Medium Voltage","Logic","0","Single","0","20","-","8","1","9.5","2.4","29","23","8.8","10","815","-","-","-","-","WDFN-6 ","1 ","260 ","0.3215 ",
"FDMA410NZT","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 22","Low-Medium Voltage","Logic","0","Single","0","20","-","8","1","9.5","2.4","29","23","7.3","10","935","-","-","-","-","UDFN-6 ","1 ","260 ","0.2639 ",
"FDMA410NZT-F130","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 22","Low-Medium Voltage","Logic","0","Single","0","20","-","8","1","9.5","2.4","29","23","7.3","10","935","-","-","-","-","UDFN-6 ","1 ","260 ","0.2639 ",
"FDMA420NZ","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 22","Low-Medium Voltage","Logic","0","Single","0","20","-","12","1.5","5.7","2.4","40","30","30","8.8","701","-","-","-","-","WDFN-6 ","1 ","260 ","0.2344 ",
"FDMA430NZ","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 22","Low-Medium Voltage","Logic","0","Single","0","30","-","12","1.5","5","2.4","50","40","19","7.3","600","-","-","-","-","WDFN-6 ","1 ","260 ","0.2767 ",
"FDMA507PZ","Active","H Pb   ","P-Channel","PowerTrench® T1","Power 22","Low-Medium Voltage","Logic","0","Single","0","-20","-","8","-1.5","-7.8","2.4","35","25","14","30","1515","-","-","-","-","WDFN-6 ","1 ","260 ","0.3692 ",
"FDMA530PZ","Active","H Pb   ","P-Channel","PowerTrench® T1","Power 22","Low-Medium Voltage","Logic","0","Single","0","-30","35","25","-3","-6.8","2.4","-","65","24","9","805","-","-","-","-","WDFN-6 ","1 ","260 ","0.2972 ",
"FDMA7630","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 22","Low-Medium Voltage","Logic","0","Single","0","30","13","20","3","11","2.4","-","20","8","8","1020","-","-","-","-","WDFN-6 ","1 ","260 ","0.5808 ",
"FDMA7672","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 22","Low-Medium Voltage","Logic","0","Single","0","30","21","20","3","9","2.4","-","32","4.1","4.4","570","-","-","-","-","WDFN-6 ","1 ","260 ","0.3795 ",
"FDMA8051L","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 22","Low-Medium Voltage","Logic","0","Single","0","40","14","±20","3","10","2.4","-","18","2.7","6.4","901","1.8","6.7","251","16","WDFN-6 ","1 ","260 ","0.368 ",
"FDMA86108LZ","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 22","Low-Medium Voltage","Logic","0","Single","0","100","243","±20","3","2.2","2.4","-","366","-","1.1","116","0.5","20","23","1","WDFN-6 ","1 ","260 ","0.4061 ",
"FDMA86151L","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 22","Low-Medium Voltage","Logic","0","Single","0","100","88","±20","3","3.3","2.4","-","132","-","2.6","322","1","25","55","3","WDFN-6 ","1 ","260 ","0.4071 ",
"FDMA86251","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 22","Low-Medium Voltage","Standard","0","Single","0","150","175","±20","4","2.4","2.4","-","-","-","3.4","259","1","38","24","1.5","WDFN-6 ","1 ","260 ","0.3218 ",
"FDMA86265P","Active","H Pb   ","P-Channel","PowerTrench® T1","Power 22","Low-Medium Voltage","Standard","0","Single","0","-150","1200","±25","-4","-1","2.4","-","-","18","2.8","158","0.7","78","16","0.7","WDFN-6 ","1 ","260 ","0.3712 ",
"FDMA86551L","Active","H Pb   ","N-Channel","PowerTrench® T6","Power 22","Low-Medium Voltage","Logic","0","Single","0","60","23","±20","3","7.5","2.4","-","35","22","5.8","881","1.4","9.7","182","6.1","WDFN-6 ","1 ","260 ","0.3971 ",
"FDMA8878-F130","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 22","Low-Medium Voltage","Logic","0","Single","0","30","16","20","3","9","2.4","-","19","-","4.1","539","-","-","-","-","WDFN-6 ","1 ","260 ","0.1293 ",
"FDMA8878","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 22","Low-Medium Voltage","Logic","0","Single","0","30","16","20","3","9","2.4","-","19","-","4.1","539","-","-","-","-","WDFN-6 ","1 ","260 ","0.5503 ",
"FDMA905P","Active","H Pb   ","P-Channel","PowerTrench® T1","Power 22","Low-Medium Voltage","Logic","0","Single","0","-12","-","8","-1","-10","2.4","21","16","21","21","2559","-","-","-","-","WDFN-6 ","1 ","260 ","0.453 ",
"FDMA910PZ","Active","H Pb   ","P-Channel","PowerTrench® T1","Power 22","Low-Medium Voltage","Logic","0","Single","0","-20","-","8","-1.5","-9.4","2.4","24","20","5.2","21","2110","-","-","-","-","WDFN-6 ","1 ","260 ","0.3245 ",
"FDMB3800N","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Dual","0","30","40","20","3","4.8","1.6","-","Q1=Q2=51","-","4","350","-","-","-","-","WDFN-8 ","1 ","260 ","0.4413 ",
"FDMC007N08LC","Active","H Pb   ","N-Channel","PowerTrench® T8","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","80","7","±20","2.5","66","57","-","10.4","-","14","2100","3","27","506","18","PQFN-8 ","1 ","260 ","0.978 ",
"FDMC007N08LCDC","Active","H Pb   ","N-Channel","PowerTrench® T8","Power 33 Dual Cool","Low-Medium Voltage","Logic","0","Single","0","80","6.8","±20","2.5","64","3","-","11.1","15","31","2195","4","24","521","25","PQFN-8 ","1 ","260 ","1.3239 ",
"FDMC007N30D","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Dual","0","30","7","12","3","Q1: 10.0, Q2: 16.0","Q1: 1.9 , Q2: 2.5","-","7","35","11","1685","-","-","-","-","WDFN-8 ","1 ","260 ","0.3212 ",
"FDMC008N08C","Active","H Pb   ","N-Channel","PowerTrench® T8","Power 33 (u8FL)","Low-Medium Voltage","Standard","0","Single","0","80","7.8","4","4","60","57","-","-","58","13","1535","3.8","27","517","19","PQFN-8 ","1 ","260 ","0.8414 ",
"FDMC010N08C","Active","H Pb   ","N-Channel","PowerTrench® T8","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","80","10","20","4","51","2.4","-","25","10","15","1070","3","20","381","20","PQFN-8 ","1 ","260 ","1.2766 ",
"FDMC012N03","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","30","1.23","12","2","35","64","-","1.46","-","35","5845","-","-","-","-","PQFN-8 ","1 ","260 ","1.2129 ",
"FDMC0310AS-F127","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","30","4.4","20","3","21","36","-","5.2","71","18","2380","-","-","-","-","WDFN-8 ","1 ","260 ","0.364 ",
"FDMC2523P","Active","H Pb   ","P-Channel","PowerTrench® T1","Power 33 (u8FL)","Low-Medium Voltage","Standard","0","Single","0","-150","1500","±25","-5","-3","42","-","-","-","6.2","200","3.3","270","60","10","WDFN-8 ","1 ","260 ","0.5946 ",
"FDMC2610","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 33 (u8FL)","Low-Medium Voltage","Standard","0","Single","0","200","200","±20","4","9.5","42","-","-","7.1","12.3","720","3.6","114","41","12","WDFN-8 ","1 ","260 ","0.9144 ",
"FDMC3612","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 33 (u8FL)","Low-Medium Voltage","Standard","0","Single","0","100","110","±20","4","12","35","-","-","-","7.9","662","3.7","37","40","23","WDFN-8 ","1 ","260 ","0.2415 ",
"FDMC3612-L701","Active","H Pb   ","N-Channel","PowerTrench® T1","Power 33 (u8FL)","Low-Medium Voltage","Standard","0","Single","0","100","110","20","4","12","2.3","~NA~","-","~NA~","14.4","880","3.7","37","55","35","WDFN-8 ","1 ","260 ","0.3733 ",
"FDMC4435BZ","Active","H Pb   ","P-Channel","PowerTrench® T1","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","-30","20","25","-3","-18","31","-","37","26","17","1540","-","-","-","-","WDFN-8 ","1 ","260 ","0.3633 ",
"FDMC4435BZ-F127","Active","H Pb   ","P-Channel","PowerTrench® T1","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","-30","20","25","-3","-18","31","-","37","26","17","1540","-","-","-","-","WDFN-8 ","1 ","260 ","0.4737 ",
"FDMC510P","Active","H Pb   ","P-Channel","PowerTrench® T1","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","-20","-","8","-1","-18","41","9.8","8","53","83","5910","-","-","-","-","WDFN-8 ","1 ","260 ","0.8058 ",
