"Product Group","Status","Compliance","Channel Polarity","Silicon Family","Package Name","Type","Gate Level","Wide SOA Mosfets","Configuration","OPN in older Technology","V(BR)DSS Min (V)","RDS(on) Max @ VGS = 10 V  (mΩ)","Vgs (V)","Vgs(th) Max (V)","ID Max (A)","PD Max (W)","RDS(on) Max @ VGS = 2.5 V  (mΩ)","RDS(on) Max @ VGS = 4.5 V  (mΩ)","Qg Typ @ VGS = 4.5 V (nC)","Qg Typ @ VGS = 10 V (nC)","Ciss Typ (pF)","Qgd Typ @ VGS = 4.5 V (nC)","Qrr Typ (nC)","Coss Typ (pF)","Crss Typ (pF)","Package Type","MSL Type","MSL Temp (°C)","Reference Price",
"NTTFS002N04CTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T6, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","40, ","2.4, ","20, ","3.5, ","136, ","3.2, ","-, ","-, ","-, ","34, ","2250, ","5.7, ","50, ","1230, ","41, ","WDFN-8 ","1 ","260 ","0.3712 ",
"NTTFS002N04CLTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T6, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","40, ","2.2, ","20, ","2, ","142, ","3.2, ","~NA~, ","3.5, ","~NA~, ","49, ","2940, ","7.4, ","43, ","1260, ","47, ","WDFN-8 ","1 ","260 ","0.3712 ",
"NTTFS004N04CTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T6, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","40, ","4.9, ","±20, ","3.5, ","77, ","3.2, ","-, ","-, ","-, ","18, ","1150, ","-, ","18, ","600, ","25, ","WDFN-8 / u8FL ","1 ","260 ","0.1653 ",
"NTTFS004P02P8","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","-20, ","~NA~, ","8, ","-1, ","-56, ","40, ","5.7, ","4, ","87, ","~NA~, ","8800, ","24, ","24, ","1520, ","1340, ","PQFN-8 ","1 ","260 ","0.84 ",
"NTTFS005N04CTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T6, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","40, ","5.6, ","20, ","3.5, ","69, ","3.1, ","-, ","-, ","-, ","16, ","1000, ","2.7, ","16, ","530, ","22, ","WDFN-8 / u8FL ","1 ","260 ","0.1739 ",
"NTTFS007P02P8","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","-20, ","~NA~, ","8, ","-1, ","-56, ","30, ","9.8, ","6.5, ","44, ","~NA~, ","4956, ","11, ","10, ","678, ","618, ","PQFN-8 ","1 ","260 ","0.56 ",
"NTTFS008N04CTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T6, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","40, ","8.5, ","20, ","3.5, ","48, ","3.1, ","-, ","-, ","-, ","10, ","625, ","1.8, ","11, ","335, ","15, ","WDFN-8 / u8FL ","1 ","260 ","0.1577 ",
"NTTFS008P03P8Z","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","-30, ","3.8, ","±20, ","-3, ","-83, ","50, ","N/A, ","6.5, ","82, ","134, ","5600, ","51, ","N/A, ","1940, ","1890, ","PQFN-8 ","1 ","260 ","0.6596 ",
"NTTFS010N10MCLTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T8, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","100, ","10.6, ","20, ","3, ","50, ","2.3, ","~NA~, ","15.9, ","10, ","22, ","1530, ","3, ","35, ","625, ","10, ","WDFN-8 ","1 ","260 ","0.6248 ",
"NTTFS012N10MDTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","100, ","14.4, ","20, ","4, ","45, ","62, ","~NA~, ","~NA~, ","~NA~, ","13, ","965, ","~NA~, ","34, ","270, ","8.4, ","WDFN-8 ","1 ","260 ","0.5858 ",
"NTTFS015N04CTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T6, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","40, ","17.3, ","±20, ","3.5, ","27, ","23, ","-, ","-, ","-, ","6.3, ","325, ","-, ","6, ","165, ","10, ","WDFN-8 / u8FL ","1 ","260 ","0.0997 ",
"NTTFS015P03P8ZTWG","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","-30, ","9.3, ","±25, ","-3, ","47.6, ","33.8, ","-, ","15, ","37, ","62.3, ","2706, ","21.7, ","-, ","907, ","875, ","WDFN-8 / u8FL ","1 ","260 ","0.2692 ",
"NTTFS015P03P8ZTAG","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","-30, ","9.3, ","±25, ","-3, ","47.6, ","33.8, ","-, ","15, ","37, ","62.3, ","2706, ","21.7, ","-, ","907, ","875, ","WDFN-8 / u8FL ","1 ","260 ","0.2533 ",
"NTTFS016N06CTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T6, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","60, ","16.3, ","20, ","4, ","32, ","36, ","~NA~, ","~NA~, ","~NA~, ","6.9, ","489, ","~NA~, ","15, ","319, ","5.8, ","WDFN-8 / u8FL ","1 ","260 ","0.1341 ",
"NTTFS020N06CTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T6, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","60, ","20.3, ","20, ","4, ","27, ","2.5, ","-, ","-, ","-, ","5.8, ","355, ","0.53, ","12, ","260, ","4.9, ","WDFN-8 / u8FL ","1 ","260 ","0.118 ",
"NTTFS024N06CTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T6, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","60, ","22.6, ","20, ","4, ","24, ","28, ","~NA~, ","~NA~, ","~NA~, ","5.7, ","333, ","~NA~, ","11, ","225, ","5.05, ","WDFN-8 / u8FL ","1 ","260 ","0.1208 ",
"NTTFS030N06CTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T6, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","60, ","29.7, ","20, ","4, ","19, ","2.5, ","-, ","-, ","-, ","4.7, ","255, ","0.54, ","9.7, ","173, ","4.4, ","WDFN-8 / u8FL ","1 ","260 ","0.1173 ",
"NTTFS030N10GTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T8, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Standard, ","Wide SOA, ","Single, ","0, ","100, ","30, ","20, ","4, ","35, ","75, ","~NA~, ","~NA~, ","~NA~, ","20.3, ","1436, ","~NA~, ","~NA~, ","138, ","17, ","WDFN-8 ","1 ","260 ","0.5691 ",
"NTTFS034N15MC","Active","H Pb   ","N-Channel, ","PowerTrench® T8, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","150, ","31, ","20, ","4.5, ","27, ","2.8, ","-, ","-, ","-, ","12, ","905, ","1.8, ","126, ","270, ","5, ","PQFN-8 ","1 ","260 ","0.7728 ",
"NTTFS080N10GTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T8, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Standard, ","Wide SOA, ","Single, ","0, ","100, ","82, ","20, ","4, ","15, ","41, ","~NA~, ","~NA~, ","~NA~, ","7.4, ","547, ","~NA~, ","~NA~, ","50, ","6.3, ","WDFN-8 / u8FL ","1 ","260 ","0.2562 ",
"NTTFS115P10M5","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","-100, ","120, ","±20, ","-4, ","-13, ","0.9, ","-, ","-, ","-, ","9.2, ","637, ","1.3, ","87.6, ","93.5, ","4.5, ","WDFN-8 ","1 ","260 ","0.3347 ",
"NTTFS1D2N02P1E","Active","H Pb   ","N-Channel, ","PowerTrench® T8, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","25, ","1, ","16, ","2, ","180, ","52, ","~NA~, ","1.2, ","24, ","54, ","4040, ","3.9, ","25, ","1100, ","68, ","PQFN-8 ","1 ","260 ","0.8604 ",
"NTTFS1D4N04XMTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T10, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","40, ","1.43, ","20, ","3.5, ","178, ","83, ","-, ","-, ","-, ","35.4, ","2278, ","-, ","47, ","1621, ","36, ","WDFN-8 ","1 ","260 ","0.5677 ",
"NTTFS1D8N02P1E","Active","H Pb   ","N-Channel, ","PowerTrench® T8, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","25, ","1.3, ","+16, -12, ","2, ","152, ","48, ","N/A, ","1.8, ","19, ","38, ","3159, ","2.8, ","N/A, ","860, ","41, ","PQFN-8 ","1 ","260 ","0.9833 ",
"NTTFS2D1N04HLTWG","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","40, ","2.1, ","20, ","2, ","150, ","2.2, ","-, ","3.3, ","20.7, ","43.6, ","2745, ","6.2, ","17, ","645, ","38, ","PQFN-8 ","1 ","260 ","0.505 ",
"NTTFS2D8N04HLTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","40, ","2.75, ","20, ","2, ","104, ","3.2, ","-, ","4.3, ","15, ","32, ","1960, ","3.4, ","27.4, ","460, ","30, ","WDFN-8 ","1 ","260 ","0.4661 ",
"NTTFS3D7N06HLTWG","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","60, ","3.9, ","20, ","2, ","103, ","2.2, ","-, ","5.2, ","15.1, ","32.7, ","2383, ","3.3, ","28, ","400, ","11.7, ","PQFN-8 ","1 ","260 ","0.7805 ",
"NTTFS4C02NTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T6, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","30, ","2.25, ","20, ","2.2, ","170, ","91, ","-, ","3.1, ","11.6, ","45, ","2980, ","4, ","28, ","1200, ","55, ","WDFN-8 / u8FL ","1 ","260 ","0.2001 ",
"NTTFS4C05NTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T6, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","30, ","3.6, ","20, ","2.1, ","75, ","33, ","-, ","5.1, ","8.4, ","3, ","1988, ","5.5, ","34.4, ","1224, ","71, ","WDFN-8 / u8FL ","1 ","260 ","0.1541 ",
"NTTFS4C06NTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T6, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","30, ","4.2, ","20, ","2.2, ","67, ","31, ","-, ","6.1, ","-, ","4, ","1683, ","4, ","22, ","841, ","40, ","WDFN-8 / u8FL ","1 ","260 ","0.1567 ",
"NTTFS4C08NTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T6, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","30, ","5.9, ","20, ","2.2, ","52, ","25.5, ","-, ","9, ","7.8, ","3.3, ","1113, ","3.3, ","15.3, ","702, ","39, ","WDFN-8 / u8FL ","1 ","260 ","0.1381 ",
"NTTFS4C10NTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T6, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","30, ","7.4, ","20, ","2.1, ","44, ","23.6, ","-, ","11, ","-, ","4.2, ","993, ","6.1, ","8.3, ","574, ","163, ","WDFN-8 / u8FL ","1 ","260 ","0.111 ",
"NTTFS4C13NTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T6, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","30, ","9.4, ","20, ","2.1, ","38, ","21.5, ","-, ","14, ","8.7, ","3.7, ","770, ","3.7, ","9.7, ","443, ","127, ","WDFN-8 / u8FL ","1 ","260 ","0.1531 ",
"NTTFS4D9N04XMTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T10, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","40, ","4.9, ","20, ","3.5, ","65, ","38, ","~NA~, ","~NA~, ","~NA~, ","10.4, ","668, ","~NA~, ","8.9, ","478, ","13.5, ","WDFN-8 / u8FL ","1 ","260 ","0.2287 ",
"NTTFS5116PLTWG","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","-60, ","52, ","20, ","3, ","-20, ","40, ","-, ","72, ","8.4, ","25, ","1258, ","7, ","19, ","127, ","84, ","WDFN-8 / u8FL ","1 ","260 ","0.3024 ",
"NTTFS5116PLTAG","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","-60, ","52, ","20, ","3, ","-20, ","40, ","-, ","72, ","8.4, ","25, ","1258, ","7, ","19, ","127, ","84, ","WDFN-8 / u8FL ","1 ","260 ","0.3692 ",
"NTTFS5C453NLTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T6, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","40, ","3, ","±20, ","2, ","107, ","68, ","-, ","4.8, ","7, ","35, ","2100, ","5, ","30, ","1000, ","42, ","WDFN-8 / u8FL ","1 ","260 ","0.2308 ",
"NTTFS5C453NLTWG","Active","H Pb   ","N-Channel, ","PowerTrench® T6, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","40, ","3, ","±20, ","2, ","107, ","68, ","-, ","4.8, ","7, ","35, ","2100, ","5, ","30, ","1000, ","42, ","WDFN-8 / u8FL ","1 ","260 ","0.2308 ",
"NTTFS5C454NLTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T6, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","40, ","3.8, ","±20, ","2, ","85, ","55, ","-, ","6, ","9, ","18, ","1600, ","2.1, ","200, ","590, ","21, ","WDFN-8 / u8FL ","1 ","260 ","0.1924 ",
"NTTFS5C460NLTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T6, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","40, ","4.8, ","±20, ","2, ","74, ","3.1, ","-, ","7.6, ","-, ","11, ","1300, ","-, ","12, ","530, ","22, ","WDFN-8 / u8FL ","1 ","260 ","0.1783 ",
"NTTFS5C466NLTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T6, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","40, ","7.3, ","20, ","2.2, ","51, ","38, ","-, ","12, ","4.5, ","7, ","880, ","2.5, ","6, ","340, ","16, ","WDFN-8 / u8FL ","1 ","260 ","0.1528 ",
"NTTFS5C658NLTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T6, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","60, ","5, ","20, ","2.2, ","109, ","3.2, ","-, ","7.3, ","12, ","27, ","1935, ","2.4, ","15, ","890, ","16, ","WDFN-8 / u8FL ","1 ","260 ","0.2577 ",
"NTTFS5C670NLTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T6, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","60, ","6.5, ","20, ","2, ","70, ","63, ","-, ","9.1, ","-, ","20, ","1400, ","2, ","19, ","690, ","15, ","WDFN-8 / u8FL ","1 ","260 ","0.9201 ",
"NTTFS5C673NLTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","60, ","9.3, ","±20, ","2, ","50, ","46, ","-, ","13.3, ","10.5, ","9.5, ","880, ","0.8, ","18, ","450, ","11, ","WDFN-8 / u8FL ","1 ","260 ","0.1691 ",
"NTTFS5C680NLTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T6, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","60, ","26.5, ","20, ","2.2, ","20, ","20, ","~NA~, ","42.5, ","2.9, ","6, ","327, ","0.8, ","7, ","161, ","6, ","WDFN-8 / u8FL ","1 ","260 ","0.0995 ",
"NTTFS5CS73NLTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T6, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","60, ","9.3, ","±20, ","2, ","50, ","46, ","-, ","13.3, ","4.5, ","9.5, ","880, ","0.8, ","18, ","450, ","11, ","WDFN-8 / u8FL ","1 ","260 ","0.1494 ",
"NTTFS5D1N06HLTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T8, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","60, ","5.2, ","20, ","2, ","78, ","3.2, ","-, ","7.1, ","10.3, ","22.5, ","1610, ","3, ","37, ","313, ","12.2, ","WDFN-8 ","1 ","260 ","0.4791 ",
"NTTFS5D6N08XLTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T10, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","80, ","5.3, ","20, ","2.1, ","79, ","82, ","~NA~, ","8.4, ","14, ","28, ","1800, ","~NA~, ","96, ","450, ","14, ","WDFN-8 ","1 ","260 ","0.434 ",
"NTTFS5D9N08HTWG","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","80, ","5.9, ","20, ","4, ","84, ","2.7, ","-, ","-, ","-, ","31, ","2040, ","6.8, ","28, ","303, ","12, ","PQFN-8 ","1 ","260 ","0.8195 ",
"NTTFS6H850NTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T8, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","80, ","9.5, ","20, ","4, ","68, ","107, ","-, ","-, ","12.6, ","19, ","1140, ","3.7, ","40, ","175, ","10, ","WDFN-8 / u8FL ","1 ","260 ","0.3926 ",
"NTTFS6H850NLTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T8, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","80, ","8.6, ","20, ","2, ","64, ","3.9, ","-, ","11, ","13, ","26, ","1450, ","4.2, ","40, ","182, ","10, ","WDFN-8 / u8FL ","1 ","260 ","0.3687 ",
"NTTFS6H854NLTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T8, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","80, ","13.4, ","20, ","2, ","41, ","3.2, ","-, ","17.3, ","8, ","17, ","902, ","2.9, ","25, ","118, ","7, ","WDFN-8 / u8FL ","1 ","260 ","0.2642 ",
"NTTFS6H860NLTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T8, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","80, ","20, ","20, ","2, ","30, ","3.1, ","-, ","26, ","6, ","12, ","610, ","2, ","21, ","83, ","5, ","WDFN-8 / u8FL ","1 ","260 ","0.2077 ",
"NTTFS6H880NLTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T8, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","80, ","29, ","20, ","2, ","22, ","3.1, ","-, ","38, ","4, ","9, ","431, ","1.5, ","17, ","56, ","4, ","WDFN-8 / u8FL ","1 ","260 ","0.1787 ",
"NTTFS6H888NLTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T8, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","80, ","50, ","20, ","2, ","14, ","2.9, ","-, ","67, ","3, ","6, ","258, ","1, ","13, ","36, ","3, ","WDFN-8 / u8FL ","1 ","260 ","0.1993 ",
"NTTFS8D1N08HTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T8, ","Power 33 (u8FL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","80, ","8.3, ","20, ","4, ","61, ","3.2, ","-, ","-, ","-, ","23, ","1450, ","4.2, ","46.8, ","776, ","46, ","WDFN-8 ","1 ","260 ","0.5052 ",
"NTTFSS002N04HL","Active","H Pb   ","N-Channel, ","PowerTrench® T6, ","Power 33 Source Down, ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","40, ","2.1, ","20, ","2, ","150, ","84, ","~NA~, ","3.1, ","20.3, ","43, ","2760, ","8.4, ","26.6, ","655, ","43, ","WDFN9 3.3x3.3, 0.65P ","1 ","260 ","0.8512 ",
"NTTFSS1D1N02P1E","Active","H Pb   ","N-Channel, ","PowerTrench® T8, ","Power 33 Source Down, ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","25, ","0.85, ","±16, ","2, ","228, ","83, ","N/A, ","1.04, ","28, ","N/A, ","4758, ","4.2, ","N/A, ","1295, ","11.4, ","WDFN9 3.3x3.3, 0.65P ","1 ","260 ","1.008 ",
"NTTFSSCH0D7N02X","Active","H Pb   ","N-Channel, ","PowerTrench® T10, ","Power 33 Dual Cool Source Down, ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","25, ","0.72, ","20, ","2.1, ","276, ","86, ","~NA~, ","0.92, ","28, ","65, ","4510, ","5.6, ","110, ","1190, ","135, ","WDFN9 3.30x3.30x0.58, 0.65P ","1 ","260 ","0.882 ",
"NTTFSSCH1D3N04XL","Active","H Pb   ","N-Channel, ","PowerTrench® T10, ","Power 33 Dual Cool Source Down, ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","40, ","1.3, ","20, ","2.2, ","207, ","107, ","~NA~, ","1.7, ","21, ","47, ","3480, ","~NA~, ","84, ","920, ","32, ","WDFN9 3.30x3.30x0.58, 0.65P ","1 ","260 ","0.882 ",
"NTTFSSCH4D0N08XLTWG","Active","H Pb   ","N-Channel, ","PowerTrench® T10, ","Power 33 Dual Cool Source Down, ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","80, ","3.6, ","20, ","2.1, ","107, ","102, ","~NA~, ","5.3, ","19, ","40, ","2520, ","~NA~, ","109, ","630, ","18, ","WDFN9 3.30x3.30x0.58, 0.65P ","1 ","260 ","0.6728 ",
"NTTFSSH0D7N02X","Active","H Pb   ","N-Channel, ","PowerTrench® T10, ","Power 33 Source Down, ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","25, ","0.72, ","20, ","2.1, ","276, ","86, ","~NA~, ","0.92, ","28, ","65, ","4510, ","5.6, ","110, ","1190, ","135, ","WDFN9 3.3x3.3, 0.65P ","1 ","260 ","0.8854 ",
"NTTFSSH1D3N04XL","Active","H Pb   ","N-Channel, ","PowerTrench® T10, ","Power 33 Source Down, ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","40, ","1.3, ","20, ","2.2, ","207, ","107, ","~NA~, ","1.7, ","21, ","47, ","3480, ","~NA~, ","84, ","920, ","32, ","WDFN9 3.3x3.3, 0.65P ","1 ","260 ","0.9554 ",
"NTTYS009N08HLTWG","Active","H Pb   ","N-Channel, ","PowerTrench® T8, ","Power 33 LFPAK, ","Low-Medium Voltage, ","Logic, ","0, ","Single, ","0, ","80, ","8.6, ","20, ","2, ","58, ","73, ","~NA~, ","11, ","~NA~, ","24, ","1402, ","4.3, ","27, ","10.5, ","187, ","LFPAK8 3.3x3.3, 0.65P ","1 ","260 ","0.5143 ",
"NVBLS001N06C","Active, Not Rec","H Pb A P ","N-Channel, ","PowerTrench® T6, ","Power 1012 (TOLL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","60, ","0.9, ","20, ","4, ","422, ","284, ","~NA~, ","~NA~, ","~NA~, ","143, ","11575, ","~NA~, ","322, ","5973, ","76, ","TO-LL 8L ","1 ","260 ","5.6079 ",
"NVBLS001N06CAF","Product Preview","H Pb A P ","N-Channel, ","PowerTrench® T6, ","Power 1012(TOLL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","60, ","0.9, ","20, ","4, ","422, ","284, ","~NA~, ","~NA~, ","~NA~, ","143, ","11575, ","~NA~, ","322, ","5973, ","76, ","TO-LL 8L ","1 ","260 ","0.0 ",
"NVBLS0D5N04CTXG","Active","H Pb A P ","N-Channel, ","PowerTrench® T6, ","Power 1012 (TOLL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","40, ","0.57, ","+20 / -16, ","4, ","300, ","198.4, ","~NA~, ","~NA~, ","~NA~, ","185, ","12600, ","~NA~, ","288, ","6705, ","135, ","TO-LL 8L ","1 ","260 ","4.2835 ",
"NVBLS0D7N06C","Active","H Pb A P ","N-Channel, ","PowerTrench® T6, ","Power 1012 (TOLL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","60, ","0.75, ","20, ","4, ","458, ","314, ","~NA~, ","~NA~, ","~NA~, ","170, ","13730, ","~NA~, ","386, ","6912, ","92, ","TO-LL 8L ","1 ","260 ","6.6912 ",
"NVBLS0D7N06CAF","Active","H Pb A P ","N-Channel, ","PowerTrench® T6, ","Power 1012(TOLL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","60, ","0.75, ","20, ","4, ","458, ","314, ","~NA~, ","~NA~, ","~NA~, ","170, ","13730, ","~NA~, ","386, ","6912, ","92, ","TO-LL 8L ","1 ","260 ","7.7577 ",
"NVBLS0D8N08XTXG","Active, Not Rec","H Pb A P ","N-Channel, ","PowerTrench® T10, ","Power 1012 (TOLL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","80, ","0.8, ","20, ","2.63, ","213, ","218, ","~NA~, ","~NA~, ","~NA~, ","197, ","13350, ","~NA~, ","194, ","4690, ","126, ","TO-LL 8L ","1 ","260 ","4.0174 ",
"NVBLS1D1N08H","Active","H Pb A P ","N-Channel, ","PowerTrench® T8, ","Power 1012 (TOLL), ","Low-Medium Voltage, ","Standard, ","0, ","Single, ","0, ","80, ","1.05, ","±20, ","4, ","351, ","311, ","~NA~, ","~NA~, ","~NA~, ","166, ","11200, ","~NA~, ","234, ","1600, ","49, ","TO-LL 8L ","1 ","260 ","3.7171 ",
