"Product Group","Status","Compliance","Channel Polarity","Silicon Family","Package Name","Type","Gate Level","Wide SOA Mosfets","Configuration","OPN in older Technology","V(BR)DSS Min (V)","RDS(on) Max @ VGS = 10 V  (mΩ)","VGS Max (V)","Vgs(th) Max (V)","Id Max (A)","PD Max (W)","RDS(on) Max @ VGS = 2.5 V  (mΩ)","RDS(on) Max @ VGS = 4.5 V  (mΩ)","Qg Typ @ VGS = 4.5 V (nC)","Qg Typ @ VGS = 10 V (nC)","Ciss Typ (pF)","Qgd Typ @ VGS = 4.5 V (nC)","Qrr Typ (nC)","Coss Typ (pF)","Crss Typ (pF)","Package Type","MSL Type","MSL Temp (°C)","Reference Price",
"NVR1P02T1G","Active, Not Rec","H Pb A P ","P-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","NA","0","-20","180","20","-2.3","-1","0.4","-","280","2.4","2.5","165","-","8","110","35","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.1609 ",
"NVR4003NT3G","Active","H Pb A P ","N-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","NA","0","30","-","20","1.4","0.5","0.69","2000","1500","2.3","1.15","21","0.23","-","19.7","8.1","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0693 ",
"NVR4501NT1G","Active","H Pb A P ","N-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","NA","0","20","-","12","1.2","3.2","1.25","105","80","2.8","2.4","200","-","-","80","50","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.1795 ",
"NVR5124PLT1G","Active","H Pb A P ","P-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","NA","0","-60","230","20","-2.5","1.1","-0.47","-","365","0.9","4.3","240","1","10","27.6","18.5","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.1817 ",
"NVR5198NLT1G","Active","H Pb A P ","N-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","NA","0","60","155","20","2.5","2.2","1.5","-","205","1.2","5.1","182","1.5","6","25","16","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.1443 ",
"NVR5198NLT3G","Active","H Pb A P ","N-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","NA","0","60","155","20","2.5","2.2","1.5","-","205","1.2","5.1","182","1.5","6","25","16","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.182 ",
"NVRGS042N04CLT1G","Active","H Pb A P ","N-Channel","PowerTrench® T6","SOT-23","Small Signal","Logic","0","NA","0","40","34","20","2.2","6.6","2.4","~NA~","49","~NA~","8.8","423","1.6","~NA~","189","9.7","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.1503 ",
"NVRGS055N06CLT1G","Active","H Pb A P ","N-Channel","PowerTrench® T6","SOT-23","Small Signal","Logic","0","NA","0","60","51","20","2.2","5.11","2.42","~NA~","70","~NA~","6.1","344","0.7","~NA~","173","5","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.1537 ",
"NVS4001NT1G","Active","H Pb A P ","N-Channel","PowerTrench® T1","SC-3","Small Signal","Logic","0","NA","0","30","-","20","1.5","0.27","0.33","2000","1500","0.9","0.9","20","0.2","-","32","12","SC-70-3 / SOT-323-3 ","1 ","260 ","0.0828 ",
"NVS4409NT1G","Active","H Pb A P ","N-Channel","PowerTrench® T1","SC-3","Small Signal","Logic","0","NA","0","25","-","8","1.5","0.75","0.28","400","350","14.5","1.2","49","0.3","-","22.4","8","SC-70-3 / SOT-323-3 ","1 ","260 ","0.0747 ",
"NVTA7002NT1G","Active","H Pb A P ","N-Channel","PowerTrench® T1","SC-3","Small Signal","Logic","0","NA","0","30","-","10","1.5","0.154","0.3","7500","7000","11.6","-","11.5","-","-","10","3.5","SC-75-3 ","1 ","260 ","0.0645 ",
"NVTJD4001NT1G","Active","H Pb A P ","N-Channel","PowerTrench® T1","SC-6","Small Signal","Logic","0","NA","0","30","-","20","1.5","0.25","0.272","Q1: 2500, Q2: 2500","Q1: 1500, Q2: 1500","0.9","0.9","20","0.2","-","19","7.25","SC-88-6 / SC-70-6 / SOT-363-6 ","1 ","260 ","0.104 ",
"NVTR01P02LT1G","Active","H Pb A P ","P-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","Single","0","-20","-","12","-1.25","1.3","0.4","350","220","-","3.1","225","-","8.5","130","55","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.1022 ",
"NVTR4502PT1G","Active","H Pb A P ","P-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","Single","0","-30","155","20","-3","1.95","0.4","-","240","-","6","200","1.7","-","80","50","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.2032 ",
"NVTR4503NT1G","Active","H Pb A P ","N-Channel","PowerTrench® T1","SOT-23","Small Signal","Logic","0","Single","0","30","110","20","3","2","0.73","-","140","-","3.6","135","0.7","4","52","15","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0837 ",
"RFP12N10L","Active","H Pb   ","N-Channel","PowerTrench® T1","TO-220","Small Signal","Standard","0","Single","0","100","200","±10","2","12","60","-","-","-","-","900","-","-","325","170","TO-220-3 ","NA ","0 ","0.4808 ",
"RFP50N06","Active","H Pb   ","N-Channel","PowerTrench® T1","TO-220","Small Signal","Standard","0","Single","0","60","22","±20","4","50","131","-","-","-","67","2020","-","-","600","200","TO-220-3 ","NA ","0 ","0.9978 ",
"RFP70N06","Active","H Pb   ","N-Channel","PowerTrench® T1","TO-220","Small Signal","Standard","0","Single","0","60","14","±20","4","70","140","-","-","-","65","2250","-","-","792","206","TO-220-3 ","NA ","0 ","1.0133 ",
"SI4532DY","Active","H Pb   ","Complementary","PowerTrench® T1","SOIC-8","Small Signal","Logic","0","Dual","0","±30","N:65,P:85","-20","±3","-3.5","2","-","N:95,P:190","-","5","N: 235, P: 420","-","-","-","-","SOIC-8 ","1 ","260 ","0.5029 ",
