Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"FET Type","Technology","Drain to Source Voltage (Vdss)","Current - Continuous Drain (Id) @ 25°C","Drive Voltage (Max Rds On, Min Rds On)","Rds On (Max) @ Id, Vgs","Vgs(th) (Max) @ Id","Gate Charge (Qg) (Max) @ Vgs","Vgs (Max)","Input Capacitance (Ciss) (Max) @ Vds","FET Feature","Power Dissipation (Max)","Operating Temperature","Mounting Type","Supplier Device Package","Package / Case","Grade","Qualification"
"https://www.diodes.com/assets/Datasheets/DMT8008SK3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5484/31%7EDPAK%7E%7E2-Top.JPG","31-DMT8008SK3-13TR-ND","DMT8008SK3-13","Diodes Incorporated","Diodes Incorporated","MOSFET BVDSS: 61V~100V TO252 T&R","0","0.4652","0","2500","Tape & Reel (TR)","-","Active","N-Channel","MOSFET (Metal Oxide)","80 V","90A (Tc)","6V, 10V","7.8mOhm @ 14A, 10V","4V @ 1mA","34 nC @ 10 V","±20V","1950 pF @ 40 V","-","1.7W (Ta)","-55°C ~ 150°C (TJ)","Surface Mount","TO-252 (DPAK)","TO-252-3, DPAK (2 Leads + Tab), SC-63","-","-"
"https://aosmd.com/res/data_sheets/AON6284A.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3209/785%7EPO-00044%7E%7E8.JPG","AON6284A-ND","AON6284A","Alpha & Omega Semiconductor Inc.","Alpha & Omega Semiconductor Inc.","MOSFET N-CHANNEL 80V 48A 8DFN","0","0.48451","0","3000","Tape & Reel (TR)","AlphaSGT™","Active","N-Channel","MOSFET (Metal Oxide)","80 V","48A (Tc)","4.5V, 10V","6.5mOhm @ 20A, 10V","2.3V @ 250µA","52 nC @ 10 V","±20V","2540 pF @ 40 V","-","56W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","8-DFN (5x6)","8-PowerSMD, Flat Leads","-","-"
"https://assets.nexperia.com/documents/data-sheet/PSMN8R0-80YL.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2228/MFG_LFPAK56_POWER-SO8_SOT669.jpg","PSMN8R0-80YLX-ND","PSMN8R0-80YLX","Nexperia USA Inc.","Nexperia USA Inc.","MOSFET N-CH 80V 100A LFPAK56","0","0.56385","0","1500","Tape & Reel (TR)","TrenchMOS™","Active","N-Channel","MOSFET (Metal Oxide)","80 V","100A (Tc)","5V, 10V","8mOhm @ 25A, 10V","2.1V @ 1mA","104 nC @ 10 V","±20V","8167 pF @ 25 V","-","238W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","LFPAK56, Power-SO8","SC-100, SOT-669","-","-"
"https://diotec.com/request/datasheet/di065n08d1.pdf","-","4878-DI065N08D1-AQ-ND","DI065N08D1-AQ","Diotec Semiconductor","Diotec Semiconductor","IC","0","0.58761","0","2500","Bulk","-","Active","N-Channel","MOSFET (Metal Oxide)","80 V","65A (Tc)","4.5V, 10V","7mOhm @ 20A, 10V","2.5V @ 250µA","35 nC @ 10 V","±20V","1812 pF @ 30 V","-","62.5W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","TO-252 (DPAK)","TO-252-3, DPAK (2 Leads + Tab), SC-63","Automotive","AEC-Q101"
"https://aosmd.com/res/data_sheets/AON6282.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3209/785%7EPO-00044%7E%7E8.JPG","AON6282-ND","AON6282","Alpha & Omega Semiconductor Inc.","Alpha & Omega Semiconductor Inc.","MOSFET N-CH 80V 26.5A/85A 8DFN","0","0.62403","0","3000","Tape & Reel (TR)","-","Active","N-Channel","MOSFET (Metal Oxide)","80 V","26.5A (Ta), 85A (Tc)","6V, 10V","5.6mOhm @ 20A, 10V","3.5V @ 250µA","51 nC @ 10 V","±20V","2848 pF @ 40 V","-","7.4W (Ta), 83W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","8-DFN (5x6)","8-PowerSMD, Flat Leads","-","-"
"http://download.xsemi-corporation.com/datasheet/XP8N3R5CMT.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6255/MFG_XP3P7R0EMT.jpg","5048-XP8N3R5CMTTR-ND","XP8N3R5CMT","YAGEO XSEMI","YAGEO XSEMI","MOSFET N CH  80V 28.2A PMPAK5X6","0","0.63621","0","3000","Tape & Reel (TR)","XP8N3R5C","Active","N-Channel","MOSFET (Metal Oxide)","80 V","28.2A (Ta), 100A (Tc)","10V","3.5mOhm @ 20A, 10V","5V @ 250µA","126 nC @ 10 V","±20V","7760 pF @ 40 V","-","5W (Ta), 104W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","8-PMPAK (5x6)","8-PowerLDFN","-","-"
"https://aosmd.com/sites/default/files/res/data_sheets/AONS66817.pdf","-","785-AONS66817TR-ND","AONS66817","Alpha & Omega Semiconductor Inc.","Alpha & Omega Semiconductor Inc.","SINGLE","0","0.6523","0","3000","Tape & Reel (TR)","AlphaSGT2™","Active","N-Channel","MOSFET (Metal Oxide)","80 V","28A (Ta), 120A (Tc)","8V, 10V","4.1mOhm @ 20A, 10V","3.8V @ 250µA","54 nC @ 10 V","±20V","2860 pF @ 40 V","-","6.2W (Ta), 113W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","8-DFN (5x6)","8-PowerSMD, Flat Leads","-","-"
"https://www.infineon.com/dgdl/Infineon-IPP100N08N3+G-DS-v02_02-EN.pdf?fileId=5546d4624fb7fef2014ff98a754b064b","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4843/448_TO-220-3.jpg","IPP100N08N3GHKSA1-ND","IPP100N08N3GHKSA1","Infineon Technologies","Infineon Technologies","MOSFET N-CH 80V 70A TO220-3","0","0.70344","0","500","Tube","OptiMOS™","Obsolete","N-Channel","MOSFET (Metal Oxide)","80 V","70A (Tc)","6V, 10V","10mOhm @ 46A, 10V","3.5V @ 46µA","35 nC @ 10 V","±20V","2410 pF @ 40 V","-","100W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","PG-TO220-3","TO-220-3","-","-"
"https://www.diodes.com/assets/Datasheets/DMTH84M1SPS.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2174/31;PowerDI5060-8;;8.jpg","31-DMTH84M1SPS-13TR-ND","DMTH84M1SPS-13","Diodes Incorporated","Diodes Incorporated","MOSFET BVDSS: 61V~100V POWERDI50","0","0.7138","0","2500","Tape & Reel (TR)","-","Active","N-Channel","MOSFET (Metal Oxide)","80 V","100A (Tc)","6V, 10V","4mOhm @ 20A, 10V","4V @ 250µA","63 nC @ 10 V","±20V","4209 pF @ 40 V","-","1.6W (Ta), 136W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","PowerDI5060-8","8-PowerTDFN","-","-"
"https://www.diodes.com/assets/Datasheets/DMTH8004LPS.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2174/31;PowerDI5060-8;;8.jpg","31-DMTH8004LPS-13TR-ND","DMTH8004LPS-13","Diodes Incorporated","Diodes Incorporated","MOSFET BVDSS: 61V~100V POWERDI50","0","0.7443","0","2500","Tape & Reel (TR)","-","Active","N-Channel","MOSFET (Metal Oxide)","80 V","100A (Tc)","4.5V, 10V","3.8mOhm @ 20A, 10V","2.8V @ 250µA","81 nC @ 10 V","±20V","4979 pF @ 40 V","-","1.5W (Ta), 125W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","PowerDI5060-8","8-PowerTDFN","-","-"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4955/742%3B5881%3BDP%3B8.jpg","SIR826DP-T1-RE3-ND","SIR826DP-T1-RE3","Vishay Siliconix","Vishay Siliconix","MOSFET N-CH 80V 60A PPAK SO-8","0","0.87176","0","3000","Tape & Reel (TR)","TrenchFET®","Active","N-Channel","MOSFET (Metal Oxide)","80 V","60A (Tc)","4.5V, 10V","4.8mOhm @ 20A, 10V","2.8V @ 250µA","90 nC @ 10 V","±20V","2900 pF @ 40 V","-","104W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","PowerPAK® SO-8","PowerPAK® SO-8","-","-"
"https://www.mccsemi.com/pdf/Products/MCACL170N08Y(DFN5060).pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6222/353%7EDFN5060-8%7E%7E8.jpg","353-MCACL170N08Y-TPTR-ND","MCACL170N08Y-TP","Micro Commercial Co","Micro Commercial Co","MOSFET","0","0.88785","0","5000","Tape & Reel (TR)","-","Active","N-Channel","MOSFET (Metal Oxide)","80 V","170A (Tc)","10V","2.5mOhm @ 30A, 10V","4V @ 250µA","100 nC @ 10 V","±20V","6452 pF @ 40 V","-","208W (Tj)","-55°C ~ 150°C (TJ)","Surface Mount","DFN5060","8-PowerTDFN","-","-"
"https://www.infineon.com/dgdl/Infineon-IAUC100N08S5N034-DataSheet-v01_01-EN.pdf?fileId=5546d46279cccfdb0179ccd41bf1020e","-","448-IAUC100N08S5N034ATMA1TR-ND","IAUC100N08S5N034ATMA1","Infineon Technologies","Infineon Technologies","MOSFET_(75V 120V( PG-TDSON-8","0","0.89033","0","5000","Tape & Reel (TR)","OptiMOS™","Active","N-Channel","MOSFET (Metal Oxide)","80 V","132A (Tj)","6V, 10V","3.4mOhm @ 50A, 10V","3.8V @ 78µA","66 nC @ 10 V","±20V","4559 pF @ 40 V","-","136W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","PG-TDSON-8-34","8-PowerTDFN","-","-"
"https://www.diodes.com/assets/Datasheets/DMT8008SCT.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5734/31%7ETO220-3%28TO220AB%29%7ET%7E3.jpg","31-DMT8008SCT-ND","DMT8008SCT","Diodes Incorporated","Diodes Incorporated","MOSFET BVDSS: 61V~100V TO220AB T","0","0.95","0","50","Tube","-","Active","N-Channel","MOSFET (Metal Oxide)","80 V","111A (Tc)","10V","7.5mOhm @ 30A, 10V","4V @ 1mA","34 nC @ 10 V","±20V","1950 pF @ 40 V","-","2.4W (Ta), 167W (Tc)","-55°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220-3","-","-"
"https://www.infineon.com/dgdl/Infineon-IPP057N08N3-DS-v01_02-en.pdf?fileId=db3a304317a748360117cf0cf5951d06","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4843/448_TO-220-3.jpg","IPP057N08N3GHKSA1-ND","IPP057N08N3GHKSA1","Infineon Technologies","Infineon Technologies","MOSFET N-CH 80V 80A TO220-3","0","1.00546","0","500","Tube","OptiMOS™","Obsolete","N-Channel","MOSFET (Metal Oxide)","80 V","80A (Tc)","6V, 10V","5.7mOhm @ 80A, 10V","3.5V @ 90µA","69 nC @ 10 V","±20V","4750 pF @ 40 V","-","150W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","PG-TO220-3","TO-220-3","-","-"
"https://www.diodes.com/assets/Datasheets/DMTH83M2SPSW.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3759/31%7EPowerDI5060-8%28SWP%29Type-UX%7E%7E8.jpg","31-DMTH83M2SPSW-13TR-ND","DMTH83M2SPSW-13","Diodes Incorporated","Diodes Incorporated","MOSFET BVDSS: 61V~100V POWERDI50","0","1.05773","0","2500","Tape & Reel (TR)","-","Active","N-Channel","MOSFET (Metal Oxide)","80 V","165A (Tc)","6V, 10V","2.9mOhm @ 30A, 10V","4V @ 250µA","87 nC @ 10 V","±20V","5466 pF @ 40 V","-","4.1W (Ta), 150W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount, Wettable Flank","PowerDI5060-8 (Type UX)","8-PowerTDFN","-","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/603/%28IPP%2CIPI%2CIPB%290x0N08N3_G.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1178/AUIRFSL6535-back.JPG","IPI070N08N3G-ND","IPI070N08N3 G","Infineon Technologies","Infineon Technologies","MOSFET N-CH 80V 80A TO262-3","0","1.10696","0","500","Tube","OptiMOS™","Obsolete","N-Channel","MOSFET (Metal Oxide)","80 V","80A (Tc)","6V, 10V","7mOhm @ 73A, 10V","3.5V @ 73µA","56 nC @ 10 V","±20V","3840 pF @ 40 V","-","136W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","PG-TO262-3","TO-262-3 Long Leads, I2PAK, TO-262AA","-","-"
"https://www.diodes.com/assets/Datasheets/DMTH83M2SPSWQ.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3759/31%7EPowerDI5060-8%28SWP%29Type-UX%7E%7E8.jpg","31-DMTH83M2SPSWQ-13TR-ND","DMTH83M2SPSWQ-13","Diodes Incorporated","Diodes Incorporated","MOSFET BVDSS: 61V~100V POWERDI50","0","1.13713","0","2500","Tape & Reel (TR)","-","Active","N-Channel","MOSFET (Metal Oxide)","80 V","165A (Tc)","6V, 10V","2.9mOhm @ 30A, 10V","4V @ 250µA","87 nC @ 10 V","±20V","5466 pF @ 40 V","-","4.1W (Ta), 150W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount, Wettable Flank","PowerDI5060-8 (Type UX)","8-PowerTDFN","Automotive","AEC-Q101"
"https://www.diodes.com/assets/Datasheets/DMTH8003STLW.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4167/Mfg_31%7EPowerDI1012-8%7E%7E8.jpg","31-DMTH8003STLW-13TR-ND","DMTH8003STLW-13","Diodes Incorporated","Diodes Incorporated","MOSFET BVDSS: 61V~100V POWERDI10","0","1.14645","0","1500","Tape & Reel (TR)","-","Active","N-Channel","MOSFET (Metal Oxide)","80 V","173A (Tc)","10V","2.5mOhm @ 30A, 10V","4V @ 250µA","124 nC @ 10 V","±20V","8191 pF @ 40 V","-","5.6W (Ta), 150W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","POWERDI1012-8","8-PowerSFN","-","-"
"https://www.infineon.com/dgdl/Infineon-IPP057N08N3-DS-v01_02-en.pdf?folderId=5546d4694909da4801490a07012f053b&fileId=db3a304317a748360117cf0cf5951d06","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1178/AUIRFSL6535-back.JPG","IPI057N08N3G-ND","IPI057N08N3 G","Infineon Technologies","Infineon Technologies","MOSFET N-CH 80V 80A TO262-3","0","1.21336","0","500","Tube","OptiMOS™","Obsolete","N-Channel","MOSFET (Metal Oxide)","80 V","80A (Tc)","6V, 10V","5.7mOhm @ 80A, 10V","3.5V @ 90µA","69 nC @ 10 V","±20V","4750 pF @ 40 V","-","150W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","PG-TO262-3","TO-262-3 Long Leads, I2PAK, TO-262AA","-","-"
"https://rocelec.widen.net/view/pdf/c0oupbqi6k/ONSM-S-A0003584697-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2447/261 MKT-PQFN08M;;8.jpg","FDMS86369-F085TR-ND,FDMS86369-F085CT-ND,FDMS86369-F085DKR-ND","FDMS86369-F085","onsemi","onsemi","MOSFET N-CH 80V 65A POWER56","0","1.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PowerTrench®","Obsolete","N-Channel","MOSFET (Metal Oxide)","80 V","65A (Tc)","10V","7.5mOhm @ 65A, 10V","4V @ 250µA","46 nC @ 10 V","±20V","2470 pF @ 40 V","-","107W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","Power56","8-PowerVDFN","Automotive","AEC-Q101"
"https://www.diodes.com/assets/Datasheets/DMTH8003STLWQ.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4167/Mfg_31%7EPowerDI1012-8%7E%7E8.jpg","31-DMTH8003STLWQ-13TR-ND","DMTH8003STLWQ-13","Diodes Incorporated","Diodes Incorporated","MOSFET BVDSS: 61V~100V POWERDI10","0","1.28981","0","1500","Tape & Reel (TR)","-","Active","N-Channel","MOSFET (Metal Oxide)","80 V","173A (Tc)","10V","2.5mOhm @ 30A, 10V","4V @ 250µA","124 nC @ 10 V","±20V","8191 pF @ 40 V","-","5.6W (Ta), 150W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","POWERDI1012-8","8-PowerSFN","Automotive","AEC-Q101"
"https://aosmd.com/res/data_sheets/AOT66811L.pdf","-","785-AOT66811LTR-ND","AOT66811L","Alpha & Omega Semiconductor Inc.","Alpha & Omega Semiconductor Inc.","N","0","1.31779","0","1000","Tape & Reel (TR)","AlphaSGT2™","Active","N-Channel","MOSFET (Metal Oxide)","80 V","43A (Ta), 120A (Tc)","8V, 10V","3mOhm @ 20A, 10V","3.8V @ 250µA","110 nC @ 10 V","±20V","5750 pF @ 40 V","-","10W (Ta), 310W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","TO-220","TO-220-3","-","-"
"https://aosmd.com/res/data_sheets/AOTF66811L.pdf","-","785-AOTF66811LTR-ND","AOTF66811L","Alpha & Omega Semiconductor Inc.","Alpha & Omega Semiconductor Inc.","N","0","1.33387","0","1000","Tape & Reel (TR)","AlphaSGT2™","Active","N-Channel","MOSFET (Metal Oxide)","80 V","39A (Ta), 80A (Tc)","8V, 10V","3mOhm @ 20A, 10V","3.8V @ 250µA","110 nC @ 10 V","±20V","5750 pF @ 40 V","-","8.3W (Ta), 34W (Tc)","-55°C ~ 150°C (TJ)","Through Hole","TO-220F","TO-220-3 Full Pack","-","-"
"https://www.infineon.com/dgdl/IPP_I_B100N08N3_Rev2.0.pdf?folderId=db3a304313b8b5a60113cee8763b02d7&fileId=db3a30431ddc9372011e071f53b82619","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2435/D%C2%B2Pak%2CTO-263_418AA-01.jpg","IPB097N08N3GTR-ND,IPB097N08N3GCT-ND,IPB097N08N3GDKR-ND","IPB097N08N3 G","Infineon Technologies","Infineon Technologies","MOSFET N-CH 80V 70A D2PAK","0","1.41","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","OptiMOS™","Obsolete","N-Channel","MOSFET (Metal Oxide)","80 V","70A (Tc)","6V, 10V","9.7mOhm @ 46A, 10V","3.5V @ 46µA","35 nC @ 10 V","±20V","2410 pF @ 40 V","-","100W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","PG-TO263-3","TO-263-3, D2PAK (2 Leads + Tab), TO-263AB","-","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/379/Mosfets_Prod_Guide.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2450/8-PowerVDFN%20PKG.jpg","TPCA8051-H(T2L1VMTR-ND,TPCA8051-H(T2L1VMCT-ND,TPCA8051-H(T2L1VMDKR-ND","TPCA8051-H(T2L1,VM","Toshiba Semiconductor and Storage","Toshiba Semiconductor and Storage","MOSFET N-CH 80V 28A 8SOP","0","1.42","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","U-MOSVI-H","Obsolete","N-Channel","MOSFET (Metal Oxide)","80 V","28A (Ta)","4.5V, 10V","9.4mOhm @ 14A, 10V","2.3V @ 1mA","91 nC @ 10 V","±20V","7540 pF @ 10 V","-","1.6W (Ta), 45W (Tc)","150°C (TJ)","Surface Mount","8-SOP Advance (5x5)","8-PowerVDFN","-","-"
"https://goodarksemi.com/docs/datasheets/mosfets/GSFH08140.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6145/MFG_4786_ITO-220AB.jpg","4786-GSFH08140-ND","GSFH08140","Good-Ark Semiconductor","Good-Ark Semiconductor","MOSFET, N-CH, SINGLE, 140.00A, 8","0","1.42","0","1","Tube","-","Active","N-Channel","MOSFET (Metal Oxide)","80 V","140A (Tc)","10V","6mOhm @ 20A, 10V","4V @ 250µA","158 nC @ 10 V","±20V","7900 pF @ 40 V","-","220W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","TO-220-3","TO-220-3","-","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2373/IPP037N08N3%2CIPI037N08N3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4843/448_TO-220-3.jpg","IPP037N08N3GHKSA1-ND","IPP037N08N3GHKSA1","Infineon Technologies","Infineon Technologies","MOSFET N-CH 80V 100A TO220-3","0","1.47784","0","500","Tube","OptiMOS™","Obsolete","N-Channel","MOSFET (Metal Oxide)","80 V","100A (Tc)","6V, 10V","3.75mOhm @ 100A, 10V","3.5V @ 155µA","117 nC @ 10 V","±20V","8110 pF @ 40 V","-","214W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","PG-TO220-3","TO-220-3","-","-"
"https://assets.nexperia.com/documents/data-sheet/PSMN3R3-80ES.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2585/I%C2%B2Pak-3%20%28TO-220AB%29_SOT226%20Pkg.jpg","1727-6502-ND","PSMN3R3-80ES,127","Nexperia USA Inc.","Nexperia USA Inc.","MOSFET N-CH 80V 120A I2PAK","0","1.522","0","1000","Tube","-","Obsolete","N-Channel","MOSFET (Metal Oxide)","80 V","120A (Tc)","10V","3.3mOhm @ 25A, 10V","4V @ 1mA","139 nC @ 10 V","±20V","9961 pF @ 40 V","-","338W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","I2PAK","TO-262-3 Long Leads, I2PAK, TO-262AA","-","-"
"https://assets.nexperia.com/documents/data-sheet/PSMN4R3-80PS.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/462/1727%7ESOT78%7E%7E3.jpg","1727-5285-ND","PSMN4R3-80PS,127","Nexperia USA Inc.","Nexperia USA Inc.","MOSFET N-CH 80V 120A TO220AB","0","1.53169","0","5000","Tube","-","Obsolete","N-Channel","MOSFET (Metal Oxide)","80 V","120A (Tc)","10V","4.3mOhm @ 25A, 10V","4V @ 1mA","111 nC @ 10 V","±20V","8161 pF @ 40 V","-","306W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","TO-220AB","TO-220-3","-","-"
"https://www.infineon.com/dgdl/Infineon-IPP034N08N5-DS-v02_00-EN.pdf?fileId=5546d4624ad04ef9014ade84c8b17b40","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4840/PG-TO-220-3-1.JPG","448-IPP034N08N5XKSA1-ND","IPP034N08N5XKSA1","Infineon Technologies","Infineon Technologies","TRENCH 40<-<100V","0","1.53244","0","500","Tube","-","Active","N-Channel","MOSFET (Metal Oxide)","80 V","120A (Tc)","6V, 10V","3.4mOhm @ 100A, 10V","3.8V @ 108µA","87 nC @ 10 V","±20V","6240 pF @ 40 V","-","167W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","PG-TO220-3-1","TO-220-3","-","-"
"https://www.infineon.com/dgdl/Infineon-IPD053N08N3-DS-v01_01-en.pdf?fileId=db3a304317a748360117cf072cf31ce8","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/448_TO252-3.jpg","IPD053N08N3GBTMA1TR-ND,IPD053N08N3GBTMA1CT-ND,IPD053N08N3GBTMA1DKR-ND","IPD053N08N3GBTMA1","Infineon Technologies","Infineon Technologies","MOSFET N-CH 80V 90A TO252-3","0","1.58","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","OptiMOS™","Obsolete","N-Channel","MOSFET (Metal Oxide)","80 V","90A (Tc)","6V, 10V","5.3mOhm @ 90A, 10V","3.5V @ 90µA","69 nC @ 10 V","±20V","4750 pF @ 40 V","-","150W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","PG-TO252-3","TO-252-3, DPAK (2 Leads + Tab), SC-63","-","-"
"https://www.infineon.com/dgdl/Infineon-IAUT165N08S5N029-DS-v01_00-EN.pdf?fileId=5546d46258fc0bc10158fda2c4bd0569","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5733/448%7EP-PG-HSOF-8-3%7E%7E8.jpg","448-IAUT165N08S5N029ATMA1TR-ND","IAUT165N08S5N029ATMA1","Infineon Technologies","Infineon Technologies","MOSFET N-CH 80V 165A 8HSOF","0","1.75989","0","2000","Tape & Reel (TR)","OptiMOS™-5","Not For New Designs","N-Channel","MOSFET (Metal Oxide)","80 V","165A (Tc)","6V, 10V","2.9mOhm @ 80A, 10V","3.8V @ 108µA","90 nC @ 10 V","±20V","6370 pF @ 40 V","-","167W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","PG-HSOF-8-1","8-PowerSFN","-","-"
"https://www.infineon.com/dgdl/IPP037N08N3_Rev2.3.pdf?folderId=db3a304313b8b5a60113cee8763b02d7&fileId=db3a30431add1d95011ae8426111565b","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4843/448_TO-220-3.jpg","IPP037N08N3GE8181XKSA1-ND","IPP037N08N3GE8181XKSA1","Infineon Technologies","Infineon Technologies","MOSFET N-CH 80V 100A TO220-3","0","1.79536","0","500","Tube","OptiMOS™","Obsolete","N-Channel","MOSFET (Metal Oxide)","80 V","100A (Tc)","6V, 10V","3.75mOhm @ 100A, 10V","3.5V @ 155µA","117 nC @ 10 V","±20V","8110 pF @ 40 V","-","214W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","PG-TO220-3","TO-220-3","-","-"
"https://toshiba.semicon-storage.com/info/docget.jsp?did=70415&prodName=TK2R4E08QM","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4844/264_TO-220-3.jpg","264-TK2R4E08QMS1X-ND","TK2R4E08QM,S1X","Toshiba Semiconductor and Storage","Toshiba Semiconductor and Storage","UMOS10 TO-220AB 80V 2.4MOHM","0","1.9118","0","50","Tube","U-MOSX-H","Active","N-Channel","MOSFET (Metal Oxide)","80 V","120A (Tc)","6V, 10V","2.44mOhm @ 50A, 10V","3.5V @ 2.2mA","178 nC @ 10 V","±20V","13000 pF @ 40 V","-","300W (Tc)","175°C","Through Hole","TO-220","TO-220-3","-","-"
"-","-","785-AONS66814TR-ND","AONS66814","Alpha & Omega Semiconductor Inc.","Alpha & Omega Semiconductor Inc.","LINEAR IC","0","1.96","0","1","Tape & Reel (TR)","AlphaSGT2™","Active","N-Channel","MOSFET (Metal Oxide)","80 V","41A (Ta), 310A (Tc)","8V, 10V","2.4mOhm @ 20A, 10V","3.8V @ 250µA","95 nC @ 10 V","±20V","5000 pF @ 40 V","-","8.8W (Ta), 500W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","8-DFN (5x6)","8-PowerSMD, Flat Leads","-","-"
"https://www.infineon.com/dgdl/Infineon-IPP027N08N5-DS-v02_00-EN.pdf?fileId=5546d4624a75e5f1014acf48b5061bd4","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4840/PG-TO-220-3-1.JPG","448-IPP027N08N5XKSA1-ND","IPP027N08N5XKSA1","Infineon Technologies","Infineon Technologies","TRENCH 40<-<100V","0","1.98686","0","500","Tube","-","Active","N-Channel","MOSFET (Metal Oxide)","80 V","120A (Tc)","6V, 10V","2.7mOhm @ 100A, 10V","3.8V @ 154µA","123 nC @ 10 V","±20V","8970 pF @ 40 V","-","214W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","PG-TO220-3-1","TO-220-3","-","-"
